User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_1538,BMW iX,75,Station_196,San Francisco,03/19/2025 17:00,03/19/2025 18:19,59.13,2.42,6.94,37.99,Evening,Thursday,47.38,51.07,238.74,19.75,0,Level 1,Commuter
User_1539,Audi e-tron,85,Station_327,New York,03/19/2025 18:00,03/19/2025 20:19,35.87,4.23,32.8,25.03,Night,Friday,83.52,85.7,258.03,8.25,5.35,DC Fast Charger,Commuter
User_1540,Audi Q4 e-tron,62,Station_318,San Francisco,03/19/2025 19:00,03/19/2025 21:48,5.2,1.89,49.33,30.87,Morning,Sunday,18.98,89.64,179.29,37.58,2.4,Level 1,Long-Distance Traveler
User_1541,Mercedes EQS,50,Station_297,Chicago,03/19/2025 20:00,03/19/2025 21:43,28.77,1.19,25.8,17.02,Evening,Friday,27.99,69.5,163.04,37.49,6,Level 2,Long-Distance Traveler
User_1542,Mercedes EQE,75,Station_479,Los Angeles,03/19/2025 21:00,03/20/2025 0:36,61.91,3.1,37.77,31.22,Night,Friday,18.22,88.06,291.18,18.77,3,Level 1,Casual Driver
User_1543,Mercedes EQB,100,Station_499,Los Angeles,03/19/2025 22:00,03/19/2025 23:31,35.02,2.85,12.54,26.83,Night,Wednesday,19.07,77.59,49.67,10.2,3,Level 1,Long-Distance Traveler
User_1544,Porsche Taycan,85,Station_78,San Francisco,02/01/2025 11:00,02/01/2025 14:55,22.56,2.06,4.46,14.05,Evening,Sunday,14.62,85.86,194.76,34.26,0,DC Fast Charger,Long-Distance Traveler
User_1545,Volvo XC40 Recharge,63.1,Station_62,Houston,02/05/2025 23:00,02/06/2025 0:20,47.71,1.18,,15.35,Night,Wednesday,49.54,57.94,214.47,34.28,1,DC Fast Charger,Casual Driver
User_1546,Volvo C40 Recharge,50,Station_252,Los Angeles,03/19/2025 23:00,03/20/2025 0:50,14.8,2.61,27.5,33.99,Morning,Friday,19.6,82.03,58.87,27.22,3,DC Fast Charger,Casual Driver
User_1547,Rivian R1T,75,Station_487,New York,03/20/2025 0:00,03/20/2025 3:13,65.1,1.02,47.44,31.7,Afternoon,Saturday,17.25,99.67,41.26,10.93,4,Level 1,Commuter
User_1548,Rivian R1S,75,Station_119,New York,03/20/2025 1:00,03/20/2025 2:25,18.12,3.41,35.16,15.37,Night,Tuesday,41.08,146.76,277.02,4.6,7,Level 1,Casual Driver
User_1549,Lucid Air,86.72,Station_162,Houston,03/20/2025 2:00,03/20/2025 4:20,61.63,2.94,20.39,32.96,Night,Wednesday,23.36,96.41,83.92,-6.98,3,Level 1,Long-Distance Traveler
User_1550,Polestar 2,75,Station_198,San Francisco,03/20/2025 3:00,03/20/2025 3:50,71.81,3.74,39.47,21.01,Morning,Monday,49.9,60.39,55.97,-0.83,2,DC Fast Charger,Casual Driver
User_1551,Polestar 3,100,Station_498,San Francisco,03/20/2025 4:00,03/20/2025 6:50,45.99,1.6,42.36,19.23,Evening,Tuesday,63.54,60.39,113.46,5.82,3,Level 1,Casual Driver
User_1552,Mini Cooper SE,100,Station_486,Chicago,03/20/2025 5:00,03/20/2025 5:38,45.86,1.31,47.5,35.55,Night,Wednesday,26.45,50.88,85,7.16,4,Level 2,Long-Distance Traveler
User_1553,Toyota bZ4X,100,Station_45,Los Angeles,03/20/2025 6:00,03/20/2025 8:48,55.69,2.87,3.86,5.43,Afternoon,Sunday,25.91,91.24,,11.35,0,Level 2,Casual Driver
User_1554,Subaru Solterra,61.95,Station_314,New York,03/20/2025 7:00,03/20/2025 10:52,23.05,3.66,36.77,9.64,Afternoon,Wednesday,36.14,50.59,286.38,-7.86,2,DC Fast Charger,Commuter
User_1555,Honda Prologue,50,Station_179,Chicago,03/20/2025 8:00,03/20/2025 9:39,39.97,0.69,37.68,35.48,Morning,Thursday,88.3,71.14,60.92,11.02,4,Level 1,Casual Driver
User_1556,Genesis GV60,85,Station_155,Los Angeles,02/06/2025 0:00,02/06/2025 3:25,71.19,1.43,10.3,5.14,Morning,Friday,36.88,73.97,276.22,-4.81,6,Level 1,Commuter
User_1557,Genesis GV70 Electric,75,Station_382,Chicago,03/20/2025 9:00,03/20/2025 11:38,21.05,1.46,6.31,46.17,Afternoon,Tuesday,50.71,64.14,135.64,26.19,5,DC Fast Charger,Long-Distance Traveler
User_1558,Fiat 500e,100,Station_418,New York,03/20/2025 10:00,03/20/2025 12:27,8.79,2.91,,15.66,Night,Tuesday,49.82,86.76,98.66,-9.12,1,Level 1,Long-Distance Traveler
User_1559,Mazda MX-30,62,Station_44,San Francisco,03/20/2025 11:00,03/20/2025 14:47,97.67,2.82,34.01,14.87,Afternoon,Saturday,31.72,64,249.07,-7.75,5,DC Fast Charger,Long-Distance Traveler
User_1560,Jaguar I-PACE,100,Station_271,Los Angeles,03/20/2025 12:00,03/20/2025 15:54,39.95,2.71,34.1,29.24,Night,Tuesday,15.07,98.61,132.79,-5.5,1,Level 1,Casual Driver
User_1561,Tesla Model 3,86.17,Station_78,San Francisco,03/20/2025 13:00,03/20/2025 14:25,41.01,3.07,35.24,43.37,Morning,Friday,56.93,79.68,223.72,31.59,2,Level 1,Commuter
User_1562,Tesla Model Y,75,Station_326,Chicago,03/20/2025 14:00,03/20/2025 15:00,11.42,3.25,26.14,12.86,Afternoon,Saturday,75.86,60.2,31.31,-2.44,4,DC Fast Charger,Long-Distance Traveler
User_1563,Tesla Model S,100,Station_178,Los Angeles,03/20/2025 15:00,03/20/2025 16:06,52.28,1.77,23.88,23.7,Night,Sunday,21.86,79.26,41.29,6.39,6,DC Fast Charger,Long-Distance Traveler
User_1564,Tesla Model X,75,Station_357,Houston,03/20/2025 16:00,03/20/2025 19:24,77.63,3.31,11.18,10.91,Evening,Friday,54.64,58.02,101.4,2.21,2,DC Fast Charger,Commuter
User_1565,Nissan Leaf,50,Station_498,Chicago,03/20/2025 17:00,03/20/2025 19:00,14.18,2.21,21.86,23.92,Night,Saturday,18.14,64.34,295.96,8.01,7,Level 1,Long-Distance Traveler
User_1566,Chevy Bolt EV,62,Station_416,San Francisco,03/20/2025 18:00,03/20/2025 20:23,28.34,2.26,36.29,35.18,Night,Monday,25.45,95.75,85.89,15.73,7,DC Fast Charger,Casual Driver
User_1567,Chevy Bolt EUV,75,Station_284,Los Angeles,02/06/2025 1:00,02/06/2025 3:11,39.64,1.93,13.8,6.97,Afternoon,Wednesday,20.42,57.5,,22.57,6,Level 2,Casual Driver
User_1568,Hyundai Kona Electric,100,Station_451,San Francisco,03/20/2025 19:00,03/20/2025 22:55,17.63,1.73,11.38,30.59,Morning,Sunday,88.54,54.64,179.75,36.45,5,Level 1,Long-Distance Traveler
User_1569,Hyundai Ioniq 5,75,Station_3,San Francisco,03/20/2025 20:00,03/20/2025 22:37,45.45,1.13,12.82,29.15,Night,Saturday,59.31,59.87,39.89,37.73,0,Level 2,Long-Distance Traveler
User_1570,Hyundai Ioniq 6,50,Station_214,New York,03/20/2025 21:00,03/21/2025 0:24,49.66,3.59,17.66,12.39,Morning,Monday,68.71,84.88,236.73,-4.14,0,Level 2,Casual Driver
User_1571,Kia EV6,85,Station_342,Chicago,03/20/2025 22:00,03/21/2025 0:31,23.94,2.16,18.82,23.77,Night,Saturday,24.12,90.83,190.2,-3.24,3,Level 1,Commuter
User_1572,Kia Niro EV,85,Station_74,Los Angeles,03/20/2025 23:00,03/21/2025 0:38,23.87,2.44,23.6,10.91,Night,Monday,75.64,58.59,158.22,11.05,0,Level 1,Commuter
User_1573,Ford Mustang Mach-E,50,Station_51,San Francisco,03/21/2025 0:00,03/21/2025 3:35,8.64,2.49,19.67,21.98,Night,Friday,13.25,85.29,132.61,0.87,4,DC Fast Charger,Long-Distance Traveler
User_1574,Ford F-150 Lightning,75,Station_67,San Francisco,03/21/2025 1:00,03/21/2025 2:05,11.14,0.77,,37.34,Morning,Sunday,75.44,98.86,246.71,35.78,5,Level 1,Casual Driver
User_1575,Volkswagen ID.4,100,Station_332,New York,03/21/2025 2:00,03/21/2025 3:01,46.4,0.98,38.51,6.69,Night,Sunday,61.77,58.63,18.64,-1.9,3,Level 1,Casual Driver
User_1576,BMW i3,64.93,Station_93,Los Angeles,03/21/2025 3:00,03/21/2025 4:33,77.27,3.5,28.93,37.51,Morning,Saturday,34.59,92.21,27.66,12,3,Level 2,Commuter
User_1577,BMW i4,100,Station_176,Chicago,03/21/2025 4:00,03/21/2025 7:48,6,3.98,34.95,30.41,Evening,Thursday,36.4,62.03,270.66,22.98,5,DC Fast Charger,Commuter
User_1578,BMW iX,62,Station_209,Chicago,02/06/2025 2:00,02/06/2025 5:47,24.85,3.32,32.24,19.91,Morning,Wednesday,60.67,53.93,260.71,11.2,3,DC Fast Charger,Casual Driver
User_1579,Audi e-tron,54.03,Station_145,Houston,03/21/2025 5:00,03/21/2025 8:19,21.27,3.34,40.18,12.19,Morning,Saturday,23.97,90.94,75.73,31.35,6,DC Fast Charger,Commuter
User_1580,Audi Q4 e-tron,62,Station_7,New York,03/21/2025 6:00,03/21/2025 7:17,38.14,0.95,42.52,21.81,Evening,Monday,79.21,147.49,145.03,39.71,7,Level 1,Casual Driver
User_1581,Mercedes EQS,85,Station_269,Chicago,03/21/2025 7:00,03/21/2025 10:51,38,2.06,10.49,16.65,Morning,Sunday,21.31,58.47,214.38,-1.84,1,DC Fast Charger,Casual Driver
User_1582,Mercedes EQE,50,Station_376,Houston,03/21/2025 8:00,03/21/2025 9:50,12.89,2.14,17.34,18.14,Morning,Wednesday,78.39,78.82,88.54,20.06,0,Level 2,Casual Driver
User_1583,Mercedes EQB,85,Station_322,San Francisco,03/21/2025 9:00,03/21/2025 12:07,60.62,1.96,22.68,32.74,Night,Friday,71.58,66.87,286.42,29.72,4,Level 2,Long-Distance Traveler
User_1584,Porsche Taycan,100,Station_4,San Francisco,03/21/2025 10:00,03/21/2025 12:58,,1.62,27.8,58.25,Afternoon,Thursday,74.48,75.87,58.28,33.67,7,Level 2,Long-Distance Traveler
User_1585,Volvo XC40 Recharge,75,Station_138,Los Angeles,03/21/2025 11:00,03/21/2025 12:29,5.87,0.89,21.33,21.91,Afternoon,Wednesday,28.9,97.35,280.98,-1.56,4,Level 1,Commuter
User_1586,Volvo C40 Recharge,62,Station_231,Houston,03/21/2025 12:00,03/21/2025 14:50,,1.28,36.6,29.78,Night,Wednesday,76.96,83.76,11.77,12.24,1,Level 1,Commuter
User_1587,Rivian R1T,100,Station_88,San Francisco,03/21/2025 13:00,03/21/2025 13:30,77.7,1.22,26.42,17.06,Evening,Friday,52.5,66.18,196.29,36.64,5,Level 2,Long-Distance Traveler
User_1588,Rivian R1S,85,Station_17,San Francisco,03/21/2025 14:00,03/21/2025 15:34,94.37,2.24,31.65,38.09,Night,Saturday,43.88,62.26,205.84,19.12,7,Level 2,Long-Distance Traveler
User_1589,Lucid Air,50,Station_320,Chicago,02/06/2025 3:00,02/06/2025 5:15,7.52,3.42,10.62,34.76,Night,Sunday,61.76,83.21,126.59,9.79,6,Level 1,Casual Driver
User_1590,Polestar 2,62,Station_52,Los Angeles,03/21/2025 15:00,03/21/2025 16:02,43.96,1.77,36,10.43,Afternoon,Tuesday,60.9,81.09,49.91,3.92,4,DC Fast Charger,Long-Distance Traveler
User_1591,Polestar 3,85,Station_134,Chicago,03/21/2025 16:00,03/21/2025 17:07,76.48,1.91,42.37,15.66,Morning,Thursday,27.95,85.82,92.33,5.65,3,DC Fast Charger,Long-Distance Traveler
User_1592,Mini Cooper SE,78.51,Station_211,San Francisco,03/21/2025 17:00,03/21/2025 17:54,66.18,3.26,5.92,37.28,Night,Saturday,40.62,54.01,108.14,2.24,3,DC Fast Charger,Commuter
User_1593,Toyota bZ4X,50,Station_325,New York,03/21/2025 18:00,03/21/2025 21:03,76.24,3.73,6.8,21.09,Evening,Friday,76.96,61.47,94.43,2.55,4,DC Fast Charger,Long-Distance Traveler
User_1594,Subaru Solterra,75,Station_480,New York,03/21/2025 19:00,03/21/2025 22:54,35.16,0.15,17.64,19.96,Night,Tuesday,76.28,83.59,31.79,-6.23,4,Level 2,Long-Distance Traveler
User_1595,Honda Prologue,85,Station_458,Chicago,03/21/2025 20:00,03/21/2025 21:28,53.12,1.81,41.69,33.39,Afternoon,Friday,79.45,60.94,139.24,18.71,6,DC Fast Charger,Casual Driver
User_1596,Genesis GV60,50,Station_393,Houston,03/21/2025 21:00,03/22/2025 0:10,43.13,2.77,5.77,21.6,Morning,Friday,69.62,77.4,167.62,31.06,2.12,Level 2,Commuter
User_1597,Genesis GV70 Electric,75,Station_219,Los Angeles,03/21/2025 22:00,03/22/2025 0:10,60.68,2.22,15.63,31.65,Afternoon,Wednesday,52.46,69.58,61.52,15.95,2,Level 2,Commuter
User_1598,Fiat 500e,85,Station_205,New York,03/21/2025 23:00,03/22/2025 1:36,33.67,2.01,24.86,37.4,Afternoon,Sunday,57.2,71.73,230.79,25.43,1,Level 1,Casual Driver
User_1599,Mazda MX-30,100,Station_211,New York,03/22/2025 0:00,03/22/2025 1:10,54.55,1.6,19.1,17.03,Afternoon,Saturday,65.65,86.26,44.41,26.23,3,DC Fast Charger,Commuter
User_1600,Jaguar I-PACE,75,Station_494,Houston,02/06/2025 4:00,02/06/2025 7:42,64.42,3.19,24.62,29,Evening,Friday,49.17,62.34,230.49,25.32,2,Level 1,Long-Distance Traveler
User_1601,Tesla Model 3,62,Station_277,Chicago,03/22/2025 1:00,03/22/2025 4:07,14.12,0.94,21.38,3.71,Afternoon,Friday,27.57,60.91,262.13,0.67,5,Level 2,Commuter
User_1602,Tesla Model Y,62,Station_24,Houston,03/22/2025 2:00,03/22/2025 3:26,11.32,1.82,39.96,3.06,Morning,Saturday,59.78,53.01,111.7,-0.89,5,Level 1,Long-Distance Traveler
User_1603,Tesla Model S,50,Station_486,Houston,03/22/2025 3:00,03/22/2025 6:26,26.59,1.72,24.45,25.2,Afternoon,Tuesday,77.98,91.45,191.39,5.32,1,Level 1,Long-Distance Traveler
User_1604,Tesla Model X,75,Station_4,Chicago,03/22/2025 4:00,03/22/2025 5:17,65.92,3.32,37.52,8.2,Evening,Wednesday,34.71,99.83,31.82,-0.65,3,Level 2,Commuter
User_1605,Nissan Leaf,62,Station_152,New York,03/22/2025 5:00,03/22/2025 6:41,37.52,0.8,,9.59,Evening,Tuesday,26.14,69.59,238.75,-2.56,7,Level 2,Casual Driver
User_1606,Chevy Bolt EV,100,Station_443,Los Angeles,03/22/2025 6:00,03/22/2025 9:26,20.07,2.47,48.07,13.66,Afternoon,Tuesday,27.43,68.09,35.45,6.23,0,DC Fast Charger,Casual Driver
User_1607,Chevy Bolt EUV,100,Station_483,New York,03/22/2025 7:00,03/22/2025 10:24,10.39,1.48,38.42,39.8,Evening,Wednesday,88.86,73.18,243.31,39.39,4,DC Fast Charger,Commuter
User_1608,Hyundai Kona Electric,75,Station_259,Houston,03/22/2025 8:00,03/22/2025 9:25,5.89,1.24,40.78,11.65,Afternoon,Saturday,12.91,57.54,100.99,16.89,1,Level 2,Commuter
User_1609,Hyundai Ioniq 5,75,Station_324,New York,03/22/2025 9:00,03/22/2025 10:34,48.52,3,6.02,6.77,Morning,Tuesday,53.07,90.08,119.99,37.13,6,Level 2,Commuter
User_1610,Hyundai Ioniq 6,100,Station_357,Los Angeles,03/22/2025 10:00,03/22/2025 10:41,51.94,2.46,9.17,29.47,Morning,Monday,61.46,96.39,220.78,14.48,3,Level 1,Commuter
User_1611,Kia EV6,85,Station_187,New York,02/06/2025 5:00,02/06/2025 6:29,6.19,1.29,19.72,20.86,Afternoon,Friday,34.6,101.68,275.74,5.73,1,Level 1,Casual Driver
User_1612,Kia Niro EV,85,Station_168,San Francisco,03/22/2025 11:00,03/22/2025 12:38,20.79,3.25,41.24,25.79,Evening,Saturday,49.97,63.11,259.92,22.9,2,Level 1,Long-Distance Traveler
User_1613,Ford Mustang Mach-E,100,Station_176,New York,03/22/2025 12:00,03/22/2025 14:43,49.48,1.73,18.94,37.66,Evening,Sunday,23.26,53.99,49.05,-7.48,4,Level 1,Long-Distance Traveler
User_1614,Ford F-150 Lightning,75,Station_310,Chicago,03/22/2025 13:00,03/22/2025 14:58,25.53,0.43,,25.02,Afternoon,Sunday,20.07,80.32,265.24,19,4,Level 1,Commuter
User_1615,Volkswagen ID.4,50,Station_291,San Francisco,03/22/2025 14:00,03/22/2025 17:42,19.96,1.3,43.01,37.06,Night,Friday,15.82,53.37,51.42,30.01,2,Level 1,Casual Driver
User_1616,BMW i3,50,Station_479,Chicago,03/22/2025 15:00,03/22/2025 15:54,33.69,3.98,22.71,35.8,Afternoon,Wednesday,87.13,70.56,29.81,10.61,4,DC Fast Charger,Long-Distance Traveler
User_1617,BMW i4,50,Station_56,Chicago,03/22/2025 16:00,03/22/2025 16:30,45.16,0.92,31.31,39.25,Afternoon,Sunday,11.79,50.75,61.51,17.26,5,Level 1,Commuter
User_1618,BMW iX,100,Station_108,Chicago,03/22/2025 17:00,03/22/2025 20:09,60.83,3.57,48.32,9.98,Morning,Wednesday,26.45,83.9,29.67,3.17,6.56,Level 2,Casual Driver
User_1619,Audi e-tron,75,Station_473,New York,03/22/2025 18:00,03/22/2025 20:40,,1.23,43.98,22.56,Night,Saturday,76.7,87.03,286.32,15.61,3.22,DC Fast Charger,Long-Distance Traveler
User_1620,Audi Q4 e-tron,100,Station_296,Houston,03/22/2025 19:00,03/22/2025 20:18,47.68,1.42,37.75,36.55,Night,Monday,75.29,67.25,268.7,27.78,0,Level 1,Long-Distance Traveler
User_1621,Mercedes EQS,85,Station_461,San Francisco,03/22/2025 20:00,03/22/2025 22:56,27.64,1.92,57.1,10.22,Afternoon,Monday,38.42,73.06,206.44,9.38,7,Level 1,Commuter
User_1622,Mercedes EQE,100,Station_498,New York,02/06/2025 6:00,02/06/2025 7:15,37.79,3.62,36,29.12,Afternoon,Monday,88.04,61.07,66,-0.33,1,DC Fast Charger,Casual Driver
User_1623,Mercedes EQB,62,Station_324,Los Angeles,03/22/2025 21:00,03/22/2025 22:29,66.46,3.89,47.72,21.57,Morning,Monday,61.05,70.39,250.86,18.39,0.02,Level 1,Casual Driver
User_1624,Porsche Taycan,75,Station_302,Houston,03/22/2025 22:00,03/23/2025 1:06,,0.55,37.25,15.37,Evening,Monday,19.89,62.23,49.12,-2.46,4,Level 2,Commuter
User_1625,Volvo XC40 Recharge,75,Station_334,New York,03/22/2025 23:00,03/23/2025 2:27,,2.34,36.93,25.86,Morning,Thursday,74.55,83.23,56.9,37.49,7,Level 1,Long-Distance Traveler
User_1626,Volvo C40 Recharge,62,Station_141,Chicago,03/23/2025 0:00,03/23/2025 0:31,10.2,3.99,36.8,36.57,Evening,Wednesday,67.36,94.85,131.97,12.62,1,Level 2,Casual Driver
User_1627,Rivian R1T,85,Station_155,Los Angeles,03/23/2025 1:00,03/23/2025 2:42,67.61,3.93,23.4,24.02,Morning,Tuesday,65.53,55.09,227.06,6.14,0,Level 2,Long-Distance Traveler
User_1628,Rivian R1S,85,Station_262,San Francisco,03/23/2025 2:00,03/23/2025 5:33,8.94,3.62,35.32,9.93,Night,Wednesday,27.05,93.46,79.49,14.33,6,Level 1,Commuter
User_1629,Lucid Air,62,Station_273,Houston,03/23/2025 3:00,03/23/2025 5:54,26.44,3.69,27.12,27.37,Morning,Sunday,63.48,80.48,265.56,14.39,3,Level 1,Commuter
User_1630,Polestar 2,100,Station_420,Houston,03/23/2025 4:00,03/23/2025 7:37,42.02,0.73,13.3,13.09,Afternoon,Wednesday,55.04,70.45,1.9,14.64,5,DC Fast Charger,Long-Distance Traveler
User_1631,Polestar 3,75,Station_232,Los Angeles,03/23/2025 5:00,03/23/2025 7:19,28,1.77,,25.54,Evening,Wednesday,59.66,95.05,212.71,-6.86,0,DC Fast Charger,Commuter
User_1632,Mini Cooper SE,50,Station_241,New York,03/23/2025 6:00,03/23/2025 9:13,34.54,2.54,14.24,26.03,Morning,Monday,16.96,84.6,181.85,13.03,2,DC Fast Charger,Commuter
User_1633,Toyota bZ4X,85,Station_442,San Francisco,02/06/2025 7:00,02/06/2025 8:05,9.15,2.58,34.05,27.67,Evening,Tuesday,71.45,50.02,223.1,-1.09,1.75,DC Fast Charger,Long-Distance Traveler
User_1634,Subaru Solterra,100,Station_355,San Francisco,03/23/2025 7:00,03/23/2025 8:30,67.08,3.88,23.1,11.98,Morning,Monday,23.03,95.03,195.72,5.01,3,Level 2,Long-Distance Traveler
User_1635,Honda Prologue,100,Station_337,Los Angeles,03/23/2025 8:00,03/23/2025 8:46,39.71,3.78,18.69,24.19,Evening,Thursday,34.04,96.37,209.37,0.26,7,Level 1,Casual Driver
User_1636,Genesis GV60,50,Station_489,Chicago,03/23/2025 9:00,03/23/2025 10:18,6.45,2.25,11.02,5.39,Morning,Saturday,26.98,98.4,,12.19,7,DC Fast Charger,Long-Distance Traveler
User_1637,Genesis GV70 Electric,62,Station_258,San Francisco,03/23/2025 10:00,03/23/2025 11:45,30.75,3.78,19.48,12.9,Evening,Wednesday,49.53,68.65,129.55,31.98,0.19,Level 2,Long-Distance Traveler
User_1638,Fiat 500e,50,Station_249,Houston,03/23/2025 11:00,03/23/2025 14:37,28.8,0.76,45.52,20.9,Night,Friday,73.69,81.23,22.33,-0.26,3,DC Fast Charger,Casual Driver
User_1639,Mazda MX-30,63.99,Station_77,Los Angeles,03/23/2025 12:00,03/23/2025 14:57,30.99,1.93,,35.73,Evening,Saturday,73.31,76.17,203.06,28.35,5,DC Fast Charger,Commuter
User_1640,Jaguar I-PACE,100,Station_180,Houston,03/23/2025 13:00,03/23/2025 16:27,85.04,3.71,26.73,21.84,Evening,Sunday,32.36,55.99,279.87,22.67,7,Level 1,Casual Driver
User_1641,Tesla Model 3,50,Station_66,Houston,03/23/2025 14:00,03/23/2025 16:40,47.77,2.68,32.99,30.86,Night,Thursday,13.71,97.59,221.54,15.36,6,Level 1,Long-Distance Traveler
User_1642,Tesla Model Y,62,Station_308,Houston,03/23/2025 15:00,03/23/2025 16:12,57.45,1.12,35.73,26.41,Morning,Sunday,32.34,89.62,57.29,33.49,1,Level 2,Casual Driver
User_1643,Tesla Model S,50,Station_348,New York,03/23/2025 16:00,03/23/2025 17:26,45.94,1.81,16.56,22.15,Morning,Monday,77.01,73.31,232.6,27.57,0,Level 1,Commuter
User_1644,Tesla Model X,93.27,Station_130,Los Angeles,02/06/2025 8:00,02/06/2025 11:35,15.66,3.14,7.7,32.14,Afternoon,Wednesday,30.88,51.48,202.14,29.54,2,DC Fast Charger,Long-Distance Traveler
User_1645,Nissan Leaf,50,Station_171,Houston,03/23/2025 17:00,03/23/2025 18:19,49.53,0.81,42.14,24,Night,Sunday,79.74,53.91,279.44,4.52,5,DC Fast Charger,Casual Driver
User_1646,Chevy Bolt EV,100,Station_474,Chicago,03/23/2025 18:00,03/23/2025 21:45,52.74,2.18,9.72,33.82,Afternoon,Wednesday,77.81,89.79,56.86,37.12,4,Level 2,Casual Driver
User_1647,Chevy Bolt EUV,50,Station_22,Chicago,03/23/2025 19:00,03/23/2025 22:58,61.93,2.77,37.39,24.52,Evening,Monday,39.91,53.25,17.95,0.71,0.85,Level 2,Long-Distance Traveler
User_1648,Hyundai Kona Electric,85,Station_367,San Francisco,03/23/2025 20:00,03/23/2025 23:27,23.44,3.46,50.35,8.48,Morning,Saturday,81.16,93.28,22.62,14.79,5,Level 2,Casual Driver
User_1649,Hyundai Ioniq 5,62,Station_107,Houston,03/23/2025 21:00,03/23/2025 22:06,8.32,0.73,11.74,20.7,Morning,Tuesday,38.55,56.85,271.53,35.82,2.93,Level 2,Long-Distance Traveler
User_1650,Hyundai Ioniq 6,50,Station_439,Houston,03/23/2025 22:00,03/23/2025 23:15,10.19,3.41,29.83,18.82,Evening,Monday,63.63,22.89,83.87,26.52,6,Level 1,Commuter
User_1651,Kia EV6,100,Station_323,Los Angeles,03/23/2025 23:00,03/24/2025 2:19,71.95,3.94,7.48,24.9,Evening,Monday,21.35,74.29,185.76,24.85,5,DC Fast Charger,Casual Driver
User_1652,Kia Niro EV,100,Station_227,New York,03/24/2025 0:00,03/24/2025 0:44,9.21,2.42,43.77,27.71,Evening,Thursday,44.01,78.66,58.8,9.63,7,Level 1,Casual Driver
User_1653,Ford Mustang Mach-E,80.25,Station_444,San Francisco,03/24/2025 1:00,03/24/2025 4:10,21.92,1.67,6.45,7.49,Afternoon,Tuesday,69.63,62.8,198.59,29.09,7,Level 1,Long-Distance Traveler
User_1654,Ford F-150 Lightning,85,Station_442,Houston,03/24/2025 2:00,03/24/2025 3:49,21.8,1.17,37.74,27.46,Night,Saturday,55.13,68.55,39.04,-4.05,5,Level 2,Long-Distance Traveler
User_1655,Volkswagen ID.4,100,Station_16,San Francisco,02/01/2025 12:00,02/01/2025 13:00,34.26,3.07,5.52,10.97,Afternoon,Monday,19.21,51.63,249.13,23.66,0,Level 2,Casual Driver
User_1656,BMW i3,50,Station_127,Houston,02/06/2025 9:00,02/06/2025 12:53,35.55,3.54,45.86,23.37,Night,Tuesday,85.49,74.66,275.57,26.13,4,Level 1,Commuter
User_1657,BMW i4,62,Station_396,Los Angeles,03/24/2025 3:00,03/24/2025 5:48,27.99,1.48,41.52,7.26,Afternoon,Friday,87.54,57.43,42.8,3.89,5,Level 1,Commuter
User_1658,BMW iX,62,Station_216,New York,03/24/2025 4:00,03/24/2025 6:57,35.76,1.93,22.87,17.07,Afternoon,Friday,11.85,114.17,273.51,39.21,3,Level 1,Long-Distance Traveler
User_1659,Audi e-tron,85,Station_69,San Francisco,03/24/2025 5:00,03/24/2025 5:53,7.92,1.79,31.75,27.96,Evening,Friday,69.71,55.14,18.78,11.77,3,DC Fast Charger,Long-Distance Traveler
User_1660,Audi Q4 e-tron,60.8,Station_84,San Francisco,03/24/2025 6:00,03/24/2025 8:34,26.18,4.3,11.08,11.41,Night,Wednesday,35.3,82.02,76.34,-8.55,3,Level 2,Commuter
User_1661,Mercedes EQS,81.06,Station_103,Houston,03/24/2025 7:00,03/24/2025 10:41,,1.7,13.49,14.32,Morning,Friday,83.09,76.5,11.26,13.74,5,Level 1,Long-Distance Traveler
User_1662,Mercedes EQE,46.17,Station_39,San Francisco,03/24/2025 8:00,03/24/2025 10:27,60.25,2.74,42.34,21.1,Evening,Wednesday,38.88,51.85,173.29,31.55,6,Level 2,Long-Distance Traveler
User_1663,Mercedes EQB,50,Station_13,Los Angeles,03/24/2025 9:00,03/24/2025 10:49,15.69,2.13,14.19,9.25,Night,Saturday,83.92,66.78,194.78,12.27,1,DC Fast Charger,Long-Distance Traveler
User_1664,Porsche Taycan,75,Station_297,San Francisco,03/24/2025 10:00,03/24/2025 12:03,54.83,0.56,45.86,22.93,Morning,Saturday,71.31,96.8,69.73,23.6,5,Level 1,Long-Distance Traveler
User_1665,Volvo XC40 Recharge,85,Station_313,Chicago,03/24/2025 11:00,03/24/2025 12:34,65.23,1.57,17.13,5.71,Afternoon,Monday,48.17,61.35,35.64,33.94,4,DC Fast Charger,Commuter
User_1666,Volvo C40 Recharge,75,Station_181,Los Angeles,03/24/2025 12:00,03/24/2025 13:57,6.43,0.93,9.03,16.43,Night,Friday,71.49,73.29,209.98,21.7,2,DC Fast Charger,Commuter
